false_positive_rate,true_positive_rate,threshold
0.14929107589658047,0.034482758620689655,0.06388433298459151
0.14943825737133887,0.034482758620689655,0.06385899664533912
0.1495363783545111,0.034482758620689655,0.06384380979366922
0.14963449933768336,0.034482758620689655,0.06383366123564249
0.150272285728303,0.034482758620689655,0.06369716473665121
0.15037040671147525,0.034482758620689655,0.06368822650456729
0.1512044350684394,0.034482758620689655,0.06351165946371884
0.15140067703478388,0.034482758620689655,0.06348946920391296
0.15169503998430064,0.034482758620689655,0.06345053050144722
0.1517931609674729,0.034482758620689655,0.0634488190393776
0.15189128195064514,0.034482758620689655,0.06342627097164855
0.15228376588333414,0.034482758620689655,0.0634234986785378
0.15248000784967866,0.034482758620689655,0.0633795022638437
0.1525781288328509,0.034482758620689655,0.06337213045169443
0.15267624981602315,0.034482758620689655,0.06334681290445421
0.15287249178236767,0.034482758620689655,0.06331879044547883
0.15306873374871216,0.034482758620689655,0.06328080008795323
0.15326497571505668,0.034482758620689655,0.06327815033353146
0.1533140362066428,0.034482758620689655,0.06325283623429367
0.15346121768140117,0.034482758620689655,0.06317616942422866
0.1535102781729873,0.034482758620689655,0.06315085906653128
0.15385370161409018,0.034482758620689655,0.063148153895071
0.1539027621056763,0.034482758620689655,0.06312519545195572
0.15419712505519306,0.034482758620689655,0.06310752383322549
0.1542952460383653,0.034482758620689655,0.06308221599404129
0.15439336702153755,0.034482758620689655,0.06304031994144921
0.15454054849629592,0.034482758620689655,0.06303087317028133
0.15468772997105432,0.034482758620689655,0.06300556814330527
0.15473679046264044,0.034482758620689655,0.06299992988749081
0.15508021390374332,0.034482758620689655,0.0629775595422516
0.1552273953785017,0.034482758620689655,0.06296224203701606
0.15527645587008782,0.034482758620689655,0.06295709555451856
0.15557081881960458,0.034482758620689655,0.0629369395280226
0.1558161212775352,0.034482758620689655,0.0628603078204143
0.15611048422705195,0.034482758620689655,0.06283500905124828
0.15615954471863808,0.034482758620689655,0.06281346023260592
0.15650296815974096,0.034482758620689655,0.0628070073765854
0.15665014963449933,0.034482758620689655,0.0627847006280956
0.15674827061767158,0.034482758620689655,0.0627840602870886
0.15679733110925773,0.034482758620689655,0.062769045196582
0.15699357307560222,0.034482758620689655,0.06276639740748824
0.1571898150419467,0.034482758620689655,0.0627088898626389
0.15728793602511898,0.034482758620689655,0.06270573952941527
0.1573369965167051,0.034482758620689655,0.06269402036272564
0.1575332384830496,0.034482758620689655,0.06268978465052832
0.15777854094098023,0.034482758620689655,0.0626544247283578
0.1582691458568415,0.034482758620689655,0.06263649738763966
0.15846538782318598,0.034482758620689655,0.06262118745735634
0.15851444831477213,0.034482758620689655,0.06261419615550023
0.15861256929794437,0.034482758620689655,0.06259589746119021
0.15871069028111662,0.034482758620689655,0.0625858310536832
0.15880881126428886,0.034482758620689655,0.06257060839287953
0.1589069322474611,0.034482758620689655,0.06253778753437389
0.1590541137222195,0.034482758620689655,0.0625193036501922
0.159250355688564,0.034482758620689655,0.06249131479629966
0.15934847667173624,0.034482758620689655,0.062483547523680016
0.15988814207918364,0.034482758620689655,0.06246602956498437
0.1599862630623559,0.034482758620689655,0.06245072342077218
0.16072217043614778,0.034482758620689655,0.06231352237331811
0.1611637148604229,0.034482758620689655,0.062295603898191776
0.16131089633518128,0.034482758620689655,0.06225502404958794
0.1613599568267674,0.034482758620689655,0.06223845419376939
0.16165431977628417,0.034482758620689655,0.06222974748745769
0.16189962223421478,0.034482758620689655,0.06215319436306166
0.16199774321738702,0.034482758620689655,0.062150493103869664
0.16204680370897317,0.034482758620689655,0.062147563075366175
0.16239022715007603,0.034482758620689655,0.06212522037683721
0.1624883481332483,0.034482758620689655,0.06208727582334361
0.16263552960800667,0.034482758620689655,0.062084650563432375
0.16278271108276504,0.034482758620689655,0.06197278860441702
0.16332237649021245,0.034482758620689655,0.06195487899049823
0.16351861845655694,0.034482758620689655,0.0619475223971202
0.16371486042290143,0.034482758620689655,0.06191713382616326
0.16391110238924594,0.034482758620689655,0.06191431920981072
0.16430358632193495,0.034482758620689655,0.06181253988102886
0.1644017073051072,0.034482758620689655,0.06180248491371343
0.1645979492714517,0.034482758620689655,0.06178457972875495
0.16489231222096845,0.034482758620689655,0.061686607708734575
0.1649904332041407,0.034482758620689655,0.061669853932252106
0.1651376146788991,0.034482758620689655,0.06164227581905468
0.16518667517048521,0.034482758620689655,0.06163957656339181
0.1653829171368297,0.034482758620689655,0.061632223338283665
0.1655300986115881,0.034482758620689655,0.0615813867357603
0.16562821959476035,0.034482758620689655,0.06157378285849513
0.1657754010695187,0.034482758620689655,0.061542717932516866
0.16592258254427708,0.034482758620689655,0.061538480178453536
0.16602070352744935,0.034482758620689655,0.061517140397084336
0.1661188245106216,0.034482758620689655,0.06151322990534047
0.1667075504096551,0.034482758620689655,0.061410151094240306
0.16700191335917186,0.034482758620689655,0.061378332516240364
0.16729627630868862,0.034482758620689655,0.061296053614437795
0.167443457783447,0.034482758620689655,0.0612918264915886
0.16749251827503311,0.034482758620689655,0.06127878425300881
0.16759063925820536,0.034482758620689655,0.06127393458694075
0.16778688122454988,0.034482758620689655,0.061250266466149506
0.16788500220772212,0.034482758620689655,0.06124101502924506
